"Permit","Api","WellName","AreaName","FieldName","PoolNames","CurrentClass","CurrentStatus","SpudDate","OperatorName","AEO","AIO","CO","DIO","ERIO","O","SIO"
208158,50029202170200,"PRUDHOE BAY UNIT G-02B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/1/2008 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
215064,50029202170300,"PRUDHOE BAY UNIT G-02C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","5/31/2015 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176051,50029202180000,"PRUDHOE BAY UNIT 03-04","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Water alt gas injection","5/30/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176052,50029202190000,"PRUDHOE BAY UNIT NGI-08","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Gas injection, single completion","7/16/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176053,50029202200000,"PRUDHOE BAY UNIT 03-07","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Plugged & Abandoned","9/17/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
204043,50029202200100,"PRUDHOE BAY UNIT 03-07A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Plugged & Abandoned","3/22/2004 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
219182,50029202200200,"PRUDHOE BAY UNIT 03-07B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Gas injection, single completion","2/15/2020 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176054,50029202210000,"PRUDHOE BAY UNIT G-03","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","6/19/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
197070,50029202210100,"PRUDHOE BAY UNIT G-03A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/8/1997 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176057,50029202220000,"PRUDHOE BAY UNIT 03-05","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","7/19/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176058,50029202230000,"PRUDHOE BAY UNIT 09-07","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","9/7/1976 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
199022,50029202230100,"PRUDHOE BAY UNIT 09-07A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","4/11/1999 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
215207,50029202230200,"PRUDHOE BAY UNIT 09-07BXX","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Permit cancelled","","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176060,50029202240000,"PRUDHOE BAY UNIT 03-06","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Water alt gas injection","8/13/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176061,50029202250000,"PRUDHOE BAY UNIT G-04","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","7/23/1976 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
195163,50029202250100,"PRUDHOE BAY UNIT G-04A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/19/1995 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
206140,50029202250200,"PRUDHOE BAY UNIT G-04B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","3/29/2007 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176062,50029202260000,"PRUDHOE BAY UNIT PWDW1-1","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE UNDEFINED WDSP","Service","Disposal injection well, Class 2","9/10/1976 12:00:00 AM","Hilcorp North Slope, LLC","","","","","","",""
176063,50029202270000,"PRUDHOE BAY UNIT PWDW2-1","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE UNDEFINED WDSP","Service","Disposal injection well, Class 2","8/12/1976 12:00:00 AM","Hilcorp North Slope, LLC","","","","","","",""
176068,50029202280000,"PRUDHOE BAY UNIT NGI-09","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Gas injection, single completion","8/24/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176069,50029202290000,"PRUDHOE BAY UNIT NGI-10","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Gas injection, single completion","10/26/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176070,50029202300000,"PRUDHOE BAY UNIT 09-08","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Water alt gas injection","10/4/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176073,50029202310000,"PRUDHOE BAY UNIT 03-08","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","10/21/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176076,50029202320000,"PRUDHOE BAY UNIT 09-09","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/10/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
222157,50029202320100,"PRUDHOE BAY UNIT 09-09A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","1/31/2023 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176080,50029202330000,"SAG DELTA 03","ARCTIC SLOPE","ENDICOTT","Unknown","Exploratory","Plugged & Abandoned","1/23/1977 12:00:00 AM","BP Exploration (Alaska) Inc.","","","","","","",""
176081,50029202340000,"SAG DELTA 02","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Exploratory","Plugged & Abandoned","1/6/1977 12:00:00 AM","Sohio Alaska Petroleum Company","","","","","","",""
177069,50029202340100,"SAG DELTA 28337 02A","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Exploratory","Plugged & Abandoned","11/21/1977 12:00:00 AM","BP Exploration (Alaska) Inc.","","","","","","",""
176082,50029202350000,"PRUDHOE BAY UNIT 09-10","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Water alt gas injection","12/17/1976 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
176084,50029202360000,"PRUDHOE BAY UNIT 09-11","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Water injection, single completion","3/14/1977 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
177001,50029202370000,"KUPARUK RIV UNIT 1B-05","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Service","Water alt gas injection","11/27/1977 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
177002,50029202380000,"PRUDHOE BAY UNIT H-06","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","3/2/1977 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
177007,50029202390000,"PRUDHOE BAY UNIT 09-12","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Water alt gas injection","5/3/1977 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
177008,50029202400000,"PRUDHOE BAY UNIT 09-13","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","6/12/1977 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
177010,50029202410000,"PRUDHOE BAY UNIT J-07","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","7/25/1977 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
196087,50029202410100,"PRUDHOE BAY UNIT J-07A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/28/1996 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
218122,50029202410200,"PRUDHOE BAY UNIT J-07B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","1/14/2019 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
225026,50029202410300,"PRUDHOE BAY UNIT J-07C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","5/13/2025 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
177011,50029202420000,"PRUDHOE BAY UNIT H-07","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","4/10/1977 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
200128,50029202420100,"PRUDHOE BAY UNIT H-07A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","9/9/2000 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
225064,50029202420200,"PRUDHOE BAY UNIT H-07B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Unknown","Unknown","","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
177013,50029202430000,"PRUDHOE BAY UNIT 05-07","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","5/12/1977 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
177014,50029202440000,"PRUDHOE BAY UNIT 05-12","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/12/1977 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
198260,50029202440100,"PRUDHOE BAY UNIT 05-12A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","2/9/1999 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
201180,50029202440200,"PRUDHOE BAY UNIT 05-12B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","12/10/2001 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
